41.5,307857.365433808,291192.367673023,-3118.12790943801,21.0418922150417
42,306195.101903688,289624.489995092,-3113.29361430831,21.0551853125774
42.5,304861.317433331,288073.061438809,-3133.75899996396,21.0512766576103
43,303323.752124629,286510.989433398,-3165.11711704269,21.0672154321691
43.5,301920.663192983,284922.665364857,-3162.67717018691,21.0071952219613
44,300415.442633089,283342.980516313,-3178.07101408337,20.9716464097419
44.5,298865.188438601,281754.906739548,-3193.12147458076,20.9239489713965
45,297436.345611837,280147.550535983,-3207.269369806,20.8780737634808
45.5,296053.791739327,278533.478580926,-3208.75680501471,20.9117667075013
46,294264.920450386,276923.574253064,-3223.70887626097,20.9340663821008
46.5,292915.198121598,275310.273383897,-3249.97888988276,20.9922735460713
47,291433.031663228,273687.839470013,-3260.63663233801,20.9970046720545
47.5,289887.285950558,272051.063608317,-3262.94095129166,21.0474033989309
48,288259.757138975,270423.262790535,-3263.3125787454,20.9935562714876
48.5,286880.971036173,268777.052474222,-3287.98965676411,20.9889721864423
49,285366.295318448,267136.674783734,-3293.68379867304,20.9809836911225
49.5,283635.038478602,265495.680273285,-3305.35753650457,21.0138724908835
50,282195.467809884,263855.305207589,-3304.43427043465,21.0208978481884
50.5,280746.591805662,262204.449294499,-3318.30844737228,21.0396669866659
51,279266.507054386,260537.730877482,-3330.09109216392,20.9574593725672
51.5,277611.291814976,258874.699946961,-3329.9754447453,20.9159056293915
52,275992.277909687,257222.062674108,-3345.63886723999,20.8319731816263
52.5,274378.538731325,255550.465006709,-3359.66419097741,20.846327069979
53,272634.717883231,253893.325059122,-3385.07660317794,20.8060483473227
53.5,271280.396992395,252214.457672634,-3401.60537133503,20.7222402156537
54,269785.286193535,250502.685027457,-3412.29380111586,20.7303829648461
54.5,267981.402999094,248775.445848333,-3428.37244028348,20.6650938877446
55,266640.170548611,247056.337397123,-3451.87853657095,20.6400814984998
55.5,264840.559811971,245346.656657652,-3464.57845607026,20.6405150942238
56,263390.224963576,243626.530007188,-3458.24607399123,20.5565403755554
56.5,261704.333178579,241895.046304729,-3479.12163623203,20.5734415716325
57,260151.253024201,240153.808708294,-3481.17861407199,20.5779436793042
57.5,258525.380475227,238414.629389107,-3487.10062162992,20.5678698479414
58,257093.522765127,236656.714053556,-3493.31770268857,20.642270602833
58.5,255186.257249008,234909.464969865,-3500.34807967478,20.6294189257669
59,253629.000465415,233165.692087833,-3519.20835423519,20.6659983292208
59.5,252158.339327586,231406.100717795,-3525.87364498366,20.5670841654966
60,250567.344395782,229649.363029444,-3548.10296460909,20.5210514246857
60.5,248863.47592991,227876.41416724,-3551.25752601649,20.51367928343
61,247097.617929076,226081.55922739,-3561.76030028999,20.4849902812271
61.5,245355.834710582,224300.438549507,-3573.49956552037,20.5197259148731
62,243834.48694432,222509.82514041,-3577.74128748709,20.5697654543443
62.5,242363.65680475,220713.9732198,-3586.94776689417,20.5557763308954
63,240812.063546588,218920.519555141,-3583.74156133834,20.5330447468581
63.5,239054.69249023,217126.589410786,-3590.08076911947,20.594966073484
64,237490.148034381,215320.786544526,-3580.46467504936,20.6435940032423
64.5,235876.18324618,213522.843359231,-3594.96936382678,20.6637946836769
65,234245.446055062,211738.676859461,-3595.65119830863,20.7034677502336
65.5,232482.656437783,209927.077666763,-3607.38267317844,20.748490190757
66,231004.157649332,208113.302120518,-3607.22411327083,20.7185438303914
66.5,229184.429050847,206300.477765179,-3618.4835207724,20.6581581789062
67,227672.139904779,204493.598481008,-3636.72312659979,20.6752458510146
67.5,226036.725160257,202694.082855294,-3640.57870332291,20.5815845236505
68,224543.517431191,200895.700745496,-3637.63274017646,20.6192785844101
68.5,222809.836488414,199089.908896922,-3644.96945252993,20.6003100390535
69,221161.432231516,197245.408455508,-3640.2461225525,20.579799533288
69.5,219575.055054809,195435.429050832,-3651.27393735786,20.5632989537671
70,217904.102710971,193610.470651161,-3643.92430865494,20.6238092072262
70.5,216165.76430959,191778.471959588,-3660.42911371094,20.6143680444358
71,214635.683758481,189964.612007553,-3672.26853914784,20.5544945942058
71.5,213127.486366619,188122.974460069,-3665.50317041832,20.5457839108593
72,211503.331300053,186286.315190231,-3659.86887160502,20.5293222692682
72.5,209677.390255638,184452.428155855,-3660.6697475706,20.4994224092955
73,208365.299026415,182617.169213732,-3648.20401825543,20.4173874567214
73.5,206589.595420788,180790.435504101,-3617.87012597921,20.4268168414415
74,205133.117942883,178985.284107303,-3604.03399724598,20.3734741328258
74.5,203386.143955734,177188.722985497,-3582.61892278465,20.4278128911332
75,201740.165795126,175396.98942241,-3564.91504475105,20.4288779414229
75.5,200371.763048239,173603.781807944,-3551.8689698231,20.459657579
76,198941.032926936,171829.092470515,-3525.47378363048,20.4341055491003
76.5,197410.041098171,170062.596228071,-3516.80582934274,20.3683718594065
77,195579.175044422,168298.534317177,-3482.40896097874,20.3063028206678
77.5,194080.847000742,166549.072197623,-3469.7739232311,20.3011154577186
78,192670.778614914,164802.577101195,-3463.30601264277,20.3341957839987
78.5,191365.737308303,163069.826809117,-3436.89143850199,20.2827986140817
79,189854.201760702,161350.925773668,-3412.41594693921,20.1942704924087
79.5,188302.769827159,159653.818055975,-3388.47895165264,20.312665318684
80,186990.414316988,157973.467905477,-3345.92909045996,20.3708580098934
80.5,185752.234097766,156310.605111637,-3309.44537626903,20.4387567394292
81,184205.176818522,154650.429395739,-3262.66221280605,20.3424078934059
81.5,182897.922600178,153014.594237032,-3215.71814254425,20.3766782896466
82,181401.792018072,151409.16182349,-3182.41192368302,20.289545298546
82.5,180054.074803068,149830.73563771,-3133.28857592129,20.2826857410092
83,179006.354470146,148253.67591024,-3090.75147008566,20.3342434743913
83.5,177475.200511134,146697.673496059,-3051.61361832287,20.3409173065187
84,176216.256597373,145171.006146997,-2995.55159270027,20.3365235266387
84.5,174960.674611332,143656.379468067,-2949.83685977301,20.3350230820519
85,173793.602178284,142195.26259401,-2915.67886261522,20.4419595864621
85.5,172634.619162122,140744.35901889,-2867.02924912359,20.3852299310514
86,171575.508121859,139311.542676689,-2815.33248898001,20.3422636766679
86.5,170214.020964469,137895.033617276,-2768.14330638755,20.3237425453588
87,169237.183246928,136500.927021184,-2700.12985692002,20.332754268764
87.5,168152.839676341,135162.66629584,-2629.09816787765,20.3049516851669
88,167078.188871466,133855.137773713,-2569.82462078286,20.3525620800978
88.5,165955.843044629,132579.927062835,-2520.62586831362,20.3880609411477
89,164953.490824912,131316.331795181,-2463.86896996897,20.3851334738378
89.5,164221.733985458,130078.93506056,-2416.81675532094,20.3943627902737
90,162881.978072183,128863.783465373,-2359.27922425113,20.3540651156064
90.5,162189.227075796,127704.537853658,-2304.04985849214,20.3018326899709
91,161240.780571891,126551.589036369,-2250.74134557912,20.2310688892938
91.5,160498.608969352,125430.01208906,-2190.57498143574,20.2624548090399
92,159585.201376191,124338.930004766,-2127.18222831936,20.2790679189325
92.5,158701.156051203,123267.208839066,-2070.8093096049,20.2771976191207
93,157930.806496525,122223.574290995,-2005.55375909006,20.2657042418486
93.5,157092.164949489,121228.55686004,-1942.91249184994,20.2337801857998
94,156422.05051849,120264.983028696,-1909.40473543776,20.2097552002656
94.5,155796.101989739,119322.327983949,-1878.64263685677,20.2189122987632
95,155020.785058284,118382.769942235,-1826.78926450227,20.165299632263
95.5,154157.350207944,117473.670548961,-1765.01492988995,20.1954245936618
96,153655.001449268,116595.800416547,-1725.23633298389,20.1364380575449
96.5,152937.631916689,115742.063763293,-1694.06150478834,20.1085015824992
97,152271.185069191,114880.246837619,-1646.0529771267,20.0554780655189
97.5,151730.621675619,114052.220231851,-1607.36762773194,20.0690264377499
98,151011.363040256,113244.371811919,-1573.25080275768,20.1104108571157
98.5,150505.69513044,112463.33181822,-1547.81682395841,20.2069587381517
99,149913.991820639,111688.765791968,-1494.56872977165,20.2014541761162
99.5,149241.194625221,110956.620255753,-1460.11668591572,20.2337203599737
100,148832.85541219,110233.237338806,-1420.32537368148,20.2098564520402
100.5,148264.33883674,109508.685405382,-1393.82660966057,20.1599769338935
101,147903.54306785,108806.64309179,-1367.37304506962,20.1536330515218
101.5,147352.373196245,108142.753204882,-1322.44613068839,20.1528807003247
102,146761.065673008,107466.699237953,-1284.95570922339,20.1085487883394
102.5,146343.893899679,106824.022507544,-1255.26834476559,20.0660786134266
103,145702.571505638,106208.943818079,-1254.78182423751,20.1011161733513
103.5,145351.788226898,105588.361345066,-1234.80092261787,20.1248647347172
104,144959.250843496,104967.697446538,-1227.52661118799,20.2393812549302
104.5,144813.686050844,104355.911127703,-1175.19809884225,20.2592770379815
105,144187.216164904,103765.669917061,-1152.43206626458,20.233390421722
105.5,143730.881159605,103194.319751316,-1130.28337534852,20.2275607060034
106,143081.077003966,102648.677848416,-1116.73580161314,20.2222577708501
106.5,142968.975808635,102091.700235576,-1099.81052085559,20.2416640914907
107,142619.08203529,101541.47775685,-1072.50462692364,20.2539778506434
107.5,142112.2180164,101000.403224409,-1029.69332452885,20.2437016838009
108,141714.70369656,100483.145622399,-1007.11159180024,20.303316967481
108.5,141488.637997618,99981.6693632379,-1000.62559734441,20.2116087823395
109,140991.971963549,99468.5292233817,-977.430105898959,20.1220361606979
109.5,140709.915878521,98981.0718872144,-951.436026284868,20.1611566864103
110,140569.04581683,98520.0327494726,-949.832019095017,20.1855165325828
110.5,140011.548655352,98078.3510779887,-934.739228384365,20.1387878148869
111,139766.343547793,97615.2447389679,-921.832052737305,20.1871575406984
111.5,139480.80040633,97153.9897085793,-907.722150914344,20.1665759203824
112,139054.486608419,96699.4506001128,-895.675163460768,20.0946185508746
112.5,138920.863500068,96265.5655826859,-880.88251806282,20.0929186460991
113,138467.903977723,95818.458876114,-857.943446846239,20.0109633639254
113.5,138114.832467903,95385.4498245178,-839.787581586336,20.0536270546994
114,137885.875106326,94975.2219417103,-813.035930106718,20.0620167056723
114.5,137731.019748365,94546.6525511211,-818.248839686897,20.099670136689
115,137300.975814528,94142.3767455986,-793.243228514236,20.1706315248212
115.5,136941.949258762,93738.1205632921,-779.223136494423,20.2017170035046
116,136921.209821497,93344.6903773695,-766.854702503578,20.2029321307703
116.5,136539.402351575,92952.9147744879,-785.747280275997,20.1357295892329
117,136225.970469193,92538.1417181881,-788.282111988949,20.1654807915696
117.5,136149.154270362,92128.8834619253,-788.616279061263,20.1455359058509
118,135717.327266784,91727.0335631013,-790.276777032546,20.1096403835042
118.5,135584.342410415,91335.0765739696,-782.2386124277,20.1345565605456
119,135188.964863642,90942.9047888111,-780.968386662801,20.1300260828156
119.5,134878.498774388,90562.269022897,-759.85687026738,20.10346514687
120,134539.901861376,90169.793271012,-759.093552157286,20.0239933557296
120.5,134353.619160956,89778.9006267529,-742.10636344439,19.974271293608
121,134135.652297261,89416.3541179063,-746.588074264996,20.0179951697174
121.5,133843.481057545,89059.1645420392,-744.091265936028,20.1012353155615
122,133733.549803611,88689.6399895306,-728.970044161189,20.1815478571537
122.5,133356.928738968,88333.5139141114,-718.758272921795,20.192411300536
123,133259.198381772,87977.714151207,-706.78092942266,20.2087622525708
123.5,132829.717477137,87625.5495321572,-700.155741981683,20.2281606207798
124,132771.853640068,87286.3919499384,-689.752365311148,20.2259426811237
124.5,132731.144921974,86956.2405781898,-668.915693014563,20.1810115767239
125,132434.377784761,86641.7602642809,-671.078893212867,20.2565832877251
125.5,131957.174336652,86300.8382004783,-667.795236995424,20.2769752545186
126,131733.846592846,85972.2313572354,-655.826221881741,20.2824043783088
126.5,131680.406634996,85642.326298599,-656.139319962715,20.2426440116243
127,131366.917717185,85320.8102084619,-645.206025566347,20.2109395331259
127.5,131421.741291462,84996.1278267099,-642.311530494208,20.1628253190185
128,131133.428414342,84665.5623287486,-650.632922100034,20.1812349867417
128.5,130769.488515075,84350.4485721208,-642.963940655988,20.1684103653528
129,130562.616556663,84020.9317953007,-630.793153634703,20.1635278075464
129.5,130503.666581313,83714.6722059033,-619.197178324763,20.105254372644
130,130233.374938316,83421.4736802149,-614.399467922007,20.1564338878583
130.5,130049.943846223,83115.2591068415,-605.729271520385,20.125147523246
131,129766.305253205,82808.2868851234,-595.060123100711,20.1437507808301
131.5,129549.184472256,82512.7626384362,-602.749081865739,20.2042430804779
132,129388.421334946,82205.1259878667,-585.403403569232,20.2253591126682
132.5,129177.918977963,81925.029758765,-587.137954364274,20.146376215805
133,129083.632771079,81646.8579471345,-577.47741957421,20.1384297567887
133.5,128888.778921144,81363.0583173547,-579.850161128777,20.1230286921314
134,128763.752893302,81058.4167344082,-578.060257215917,20.067497127234
134.5,128603.50913363,80777.2162208291,-588.540862643486,20.1129182956587
135,128393.396195814,80505.4637762725,-588.593793258194,20.1686610387315
135.5,128295.80044446,80192.0656875467,-570.959996310002,20.1830780068139
136,127931.345279489,79897.1573110218,-562.975727174436,20.2560456399241
136.5,127855.295634396,79617.3017010009,-553.627128104739,20.3203365584496
137,127708.738835973,79325.0884134049,-544.869930131769,20.3174751192003
137.5,127581.856763748,79062.0505511902,-541.54352586549,20.2821854458518
138,127367.243659917,78798.4199450794,-542.171911007867,20.2709539926344
138.5,127181.370021797,78538.5275833954,-516.660310686325,20.2390323947612
139,127065.259080849,78262.0754521601,-521.322856246992,20.2149935882944
139.5,126889.401867963,77993.6292613004,-518.227213694541,20.2383374295233
140,126734.783414087,77749.5898317906,-502.169336148109,20.2563451252281
140.5,126384.322176768,77500.6713316722,-494.329114764058,20.2123790344796
141,126264.439184399,77256.6896562629,-489.509378183798,20.1877274030015
141.5,126158.339336458,77018.7291367505,-485.795528941557,20.1639124348455
142,126045.878464297,76763.0524504424,-489.203835121109,20.1094090499385
142.5,125973.812679233,76507.5252814369,-484.249406894519,20.1561146163327
143,125635.762806524,76254.2949899778,-500.116344826675,20.1793661937418
143.5,125491.672009847,76004.3836812629,-494.470942856491,20.2121188596778
144,125485.186856563,75757.028341447,-496.2934049896,20.1892247214727
144.5,125140.587361074,75523.8676343128,-500.871632678764,20.1761797642402
145,125301.40984559,75278.5589059111,-510.093958327225,20.2098102593782
145.5,125030.819560765,75010.9457000497,-505.260697603088,20.2498717682954
146,124812.252378735,74756.5491200507,-511.033561074736,20.2074257766289
146.5,124710.515945408,74499.6342231449,-506.239542328161,20.1678967496778
147,124499.326003266,74241.9777049022,-502.27384450689,20.1294088163135
147.5,124412.526070413,73969.8161182534,-499.782394380322,20.1091131289467
148,124175.654586048,73724.875215155,-496.236736853858,20.0819606636345
148.5,124158.778116474,73467.9771219033,-498.000640649241,19.9539586139288
149,123851.876885633,73227.3729098331,-508.748988252677,19.9622239281916
149.5,123625.114179109,72970.5835037017,-485.285694920825,19.9074485471353
150,123676.500169731,72722.4362272852,-487.465551010895,19.9503971601415
150.5,123536.264608119,72469.0944132195,-466.082761757756,19.94749860132
151,123381.349205452,72229.4660669074,-464.482268846799,19.9102179683427
151.5,123218.913405589,72006.8035537419,-463.531927639851,19.7507922037724
152,123021.94954769,71764.0656233025,-481.93677858601,19.7062360222595
152.5,122911.687163699,71516.5552474181,-467.786725551102,19.6247878062983
153,122927.161573896,71285.2523905547,-469.370428835469,19.6922304828583
153.5,122563.22166209,71054.3455809621,-480.604275715087,19.6545269822695
154,122488.542070044,70819.9421743347,-466.818279232028,19.659897937792
154.5,122395.663497466,70585.6787615563,-467.111623849039,19.6770082139576
155,122203.241046914,70345.6998777676,-462.139478134786,19.7183277798747
155.5,122108.716684237,70122.7700954353,-458.250729440286,19.713092683013
156,121962.838943738,69892.8271413816,-461.474994405633,19.7410258060463
156.5,121867.796646341,69654.9509496706,-455.756246123401,19.7247183445317
157,121725.528136999,69406.1464845877,-462.171893249484,19.6648184900538
157.5,121616.322861107,69151.2720218872,-441.377352596639,19.597023783306
158,121397.188554352,68927.0040177735,-425.896803741079,19.5365822670853
158.5,121238.905786593,68719.5179306582,-420.486487740973,19.6062906966227
159,121238.92717148,68511.3254531672,-412.124778416094,19.6380702378096
159.5,120932.17655694,68302.175480119,-436.73315620894,19.6205137527372
160,120972.348554666,68088.8420314652,-432.11397863992,19.6177707927329
160.5,120715.08426593,67866.9727312872,-422.663585249482,19.5857878175326
161,120733.799499849,67681.3670328795,-432.030356945633,19.644037548128
161.5,120699.627504224,67448.928221155,-429.532759364433,19.6258449997658
162,120343.303149736,67221.4565125989,-397.190903058415,19.5986086903654
162.5,120447.957235216,67022.3101112433,-399.953736532628,19.5790632979547
163,120347.281229869,66828.6257949727,-417.987531697192,19.5871009253215
163.5,120036.980861063,66631.8047943871,-422.025889790996,19.5907305955938
164,120020.563111297,66410.6323489188,-408.017605213378,19.5247949919175
164.5,120043.570446987,66192.6300854282,-424.58398081714,19.5507019896037
165,119831.432045255,65990.8688922931,-421.645243637661,19.6134466874864
165.5,119798.613461174,65781.058921741,-402.198103972944,19.609008463585
166,119533.608752772,65586.9337216327,-396.394081817514,19.6179632572434
166.5,119300.618688865,65405.6766211903,-391.818403828816,19.6287918703034
167,119397.398581703,65208.8557317883,-373.278456369526,19.6477704752344
167.5,119074.853230642,65020.9963984158,-364.379497247667,19.5919746615242
168,119145.245617937,64841.4075936372,-375.372712068081,19.5581074240167
168.5,119069.614108776,64655.2091455555,-384.245566992458,19.6126513771258
169,118960.223809837,64463.2520772742,-397.806787804132,19.6243385999935
169.5,118790.37740842,64262.3810717547,-390.08747716851,19.6353415270619
170,118686.554177245,64067.8838729092,-382.192340854856,19.607787615604
170.5,118661.688675587,63898.4523607392,-365.094017850573,19.6831298591089
171,118604.764902672,63731.3263009173,-353.485406012911,19.6954942579652
171.5,118483.77508315,63552.1179543835,-363.259664113067,19.7099955337827
172,118303.094461276,63382.3728424877,-348.637095482311,19.7664045187704
172.5,118295.327451663,63211.1347498965,-345.474885578594,19.7977590442748
173,118162.044842967,63025.5393957882,-336.184805178196,19.8703116829986
173.5,117970.135373858,62840.9480142691,-349.128485233598,19.749442973131
174,117979.074017845,62653.5490342605,-343.806865916763,19.6932435084445
174.5,117859.331823647,62474.9182984674,-364.131404266431,19.7276558253556
175,117685.733609617,62280.4107637951,-362.620292377026,19.7410551087062
175.5,117709.758957964,62108.8047064071,-385.443188073758,19.7520011265369
176,117590.520979193,61909.6700322111,-385.811647948061,19.8112587822416
176.5,117354.447637134,61726.3352656661,-363.405884900416,19.8202187221282
177,117529.961785155,61544.8258172136,-384.931130111864,19.7857189983832
177.5,117412.015530702,61325.9369934891,-390.908288326076,19.8908395116307
178,117236.468759598,61137.6383906832,-387.720764551553,19.8682722189928
178.5,117035.002965758,60949.1042510168,-396.979952093793,19.9243452477183
179,117233.450694473,60760.3920655111,-377.539269051599,19.931104630828
179.5,116919.76613067,60575.9807923334,-371.177801482526,19.9151822085979
180,116822.987421381,60398.1062988419,-370.572016417301,20.025607912532
180.5,116814.117043345,60214.4602516647,-361.296859624523,19.91847636684
181,116594.99568788,60028.7240672009,-348.911496259171,19.9180144009793
181.5,116683.54942115,59873.0374324428,-336.107410570253,19.9850184624563
182,116487.750604729,59696.7732316617,-343.4473431705,19.9343706092631
182.5,116418.902275115,59535.1216246282,-350.691626608724,19.9095399919939
183,116267.188719519,59350.6729318635,-357.248727967698,19.9893053442711
183.5,116120.733909427,59173.842194716,-363.975284877569,19.9889262843899
184,116055.695960438,58992.1479455824,-374.418369059715,19.9321722453227
184.5,115898.685182527,58806.4434488472,-364.886385484905,19.8625579868526
185,116005.047316407,58631.5618177038,-348.972923282431,19.8798875719676
185.5,115910.743931834,58450.3699880043,-329.921709114088,19.8820343903517
186,115778.494831122,58277.1685416434,-311.728732956552,19.8951131421312
186.5,115618.48174648,58111.8293448823,-319.031043180892,19.8856844267819
187,115580.805020173,57927.360921842,-318.83418132927,19.9117058242093
187.5,115497.428859982,57781.7310989838,-329.112650817987,19.8742631315366
188,115384.029120148,57612.3226975488,-339.677721418183,19.8784566990651
188.5,115341.07241353,57433.7513809418,-356.334467028874,19.8391174312975
189,115129.805773178,57250.3380505903,-348.951147775151,19.8820016894351
189.5,115314.633564765,57072.8320147967,-358.676468663788,19.8958113288207
190,115036.25405439,56898.8687950052,-358.436804115187,19.8115709459063
190.5,114820.708735188,56716.6628952613,-339.922933342513,19.7783108003256
191,115070.250189579,56551.2048427502,-347.631347538568,19.7707458259893
191.5,114729.351070785,56371.5637332709,-352.733458344168,19.682063673708
192,114805.904532418,56197.0409413607,-342.578363168354,19.7159231753092
192.5,114741.626198781,56017.3107371001,-339.049906332481,19.6321342698607
193,114605.181790198,55849.0342118109,-357.186033296421,19.6011785338006
193.5,114603.387444635,55670.9360387781,-342.285814009398,19.5807374255606
194,114530.153816042,55495.2657063346,-349.363349285156,19.6206180693623
194.5,114194.220744736,55318.6558355893,-357.233259752283,19.6141774991022
195,114367.872790282,55126.1226051933,-376.86122470585,19.5497552853699
195.5,114018.090796259,54938.9724894927,-369.926119394496,19.5444765539865
196,113902.803799463,54754.0385821279,-380.792943842531,19.6148464025351
196.5,113703.548902602,54545.9245012526,-364.302238697457,19.6049505922655
197,113761.899237425,54388.6128736751,-375.456870453762,19.601614905212
197.5,113734.96194116,54202.9005212855,-386.998906399759,19.6448383740102
198,113782.037181937,54014.2668909491,-380.969522079999,19.6560191561052
198.5,113625.93560072,53821.8044485666,-381.855708792632,19.5564415788203
199,113350.03830178,53639.0030110599,-373.556445863065,19.5764356828955
199.5,113449.387421099,53444.5885293708,-370.843114439031,19.5556331744124
200,113352.346603351,53263.8803744872,-367.625346742953,19.4801532854451
200.5,113128.902778735,53082.5291161332,-372.607648171186,19.4846139757149
201,113062.4379409,52915.2389699319,-336.579967673213,19.4524376739398
201.5,112964.130320385,52759.4911930221,-341.610044425971,19.418779546204
202,112945.593653638,52589.9030592999,-328.953293508314,19.3864215847194
202.5,112881.760615875,52424.7085837302,-328.22596236259,19.4749864597521
203,112796.665906051,52269.3995089354,-333.83052066629,19.4168209482897
203.5,112774.58026362,52116.4431670211,-348.001792122261,19.4292397644585
204,112749.000176623,51955.7372989606,-348.526458231109,19.4415335719069
204.5,112497.260878176,51790.488794047,-355.265074219952,19.3968812079068
205,112315.567604217,51598.7402548281,-327.30468155048,19.334107384845
205.5,112338.954687474,51449.8516407595,-313.604962132804,19.3360078482531
206,112511.915707739,51293.5613586314,-312.973946086596,19.3547262998343
